id,type,identifier,label,familyName,givenName,sortLabel,officialFamilyName,officialGivenName
person/4363,Person,4363,Isabelle CAULLERY,Caullery,Isabelle,CAULLERY,,
person/28309,Person,28309,Fausto CORREIA,Correia,Fausto,CORREIAF,,
person/4482,Person,4482,Rodi KRATSA-TSAGAROPOULOU,Kratsa-Tsagaropoulou,Rodi,KRATSA,Κράτσα-Τσαγκαροπούλου,Ρόδη
person/28288,Person,28288,Jan OLBRYCHT,Olbrycht,Jan,OLBRYCHT,,
person/2141,Person,2141,Ernesto CACCAVALE,Caccavale,Ernesto,CACCAVALE,,
person/682,Person,682,Giovanni TRAVAGLINI,Travaglini,Giovanni,TRAVAGLINI,,
person/197481,Person,197481,Maximilian KRAH,Krah,Maximilian,KRAH,,
person/124701,Person,124701,Luděk NIEDERMAYER,Niedermayer,Luděk,NIEDERMAYER,,
person/256850,Person,256850,Filip TUREK,Turek,Filip,TUREKF,,
person/1962,Person,1962,Josu Jon IMAZ SAN MIGUEL,Imaz San Miguel,Josu Jon,IMAZSANMIGUEL,,
person/1022,Person,1022,Jean-Marie LE CHEVALLIER,Le Chevallier,Jean-Marie,LECHEVALLIER,,
person/1176,Person,1176,Maxime François GREMETZ,Gremetz,Maxime François,GREMETZ,,
person/796,Person,796,Liam KAVANAGH,Kavanagh,Liam,KAVANAGH,,
person/41004,Person,41004,Roberto FIORE,Fiore,Roberto,FIOREROBERTO,,
person/264,Person,264,Franco MALFATTI,Malfatti,Franco,MALFATTI,,
person/96692,Person,96692,Leonidas DONSKIS,Donskis,Leonidas,DONSKIS,,
person/112749,Person,112749,Tanja VRBAT,Vrbat,Tanja,VRBAT,,
person/1991,Person,1991,María Teresa ESTEVAN BOLEA,Estevan Bolea,María Teresa,ESTEVAN BOLEA,,
person/1740,Person,1740,Stéphane DERMAUX,Dermaux,Stéphane,DERMAUX,,
person/2037,Person,2037,Robert STURDY,Sturdy,Robert,STURDY,,
person/124872,Person,124872,Morten PETERSEN,Petersen,Morten,PETERSENM,,
person/1690,Person,1690,António José FERNANDES,Fernandes,António José,FERNANDES,,
person/565,Person,565,Gustave ALRIC,Alric,Gustave,ALRIC,,
person/2105,Person,2105,Axel ANDERSSON,Andersson,Axel,ANDERSSON,,
person/1019,Person,1019,Neil BLANEY,Blaney,Neil,BLANEY,,
person/97293,Person,97293,Georges BACH,Bach,Georges,BACH,,
person/257145,Person,257145,Daniele POLATO,Polato,Daniele,POLATOD,,
person/4541,Person,4541,Elizabeth LYNNE,Lynne,Elizabeth,LYNNE,,
person/28209,Person,28209,Anne LAPERROUZE,Laperrouze,Anne,LAPERROUZE,,
person/2108,Person,2108,Hadar CARS,Cars,Hadar,CARS,,
person/4313,Person,4313,Martine ROURE,Roure,Martine,ROURE,,
person/257056,Person,257056,Mariusz KAMIŃSKI,Kamiński,Mariusz,KAMINSKIM,,
person/746,Person,746,Aristidis OUZOUNIDIS,Ouzounidis,Aristidis,OUZOUNIDIS,Ουζουνίδης,Αριστείδης
person/4288,Person,4288,Christian Ulrik VON BOETTICHER,von Boetticher,Christian Ulrik,BOETTICHER,,
person/28192,Person,28192,Vladimír MAŇKA,Maňka,Vladimír,MANKA,,
person/1347,Person,1347,Eusebio CANO PINTO,Cano Pinto,Eusebio,CANO PINTO,,
person/197577,Person,197577,Gilles BOYER,Boyer,Gilles,BOYER,,
person/23717,Person,23717,Genowefa GRABOWSKA,Grabowska,Genowefa,GRABOWSKA,,
person/249982,Person,249982,Milan MAZUREK,Mazurek,Milan,MAZUREKMI,,
person/1170,Person,1170,Jean-Marie ALEXANDRE,Alexandre,Jean-Marie,ALEXANDRE,,
person/52,Person,52,Otto WEINKAMM,Weinkamm,Otto,WEINKAMM,,
person/916,Person,916,Jacques CHIRAC,Chirac,Jacques,CHIRAC,,
person/96668,Person,96668,Seán KELLY,Kelly,Seán,KELLY SEAN,,
person/28343,Person,28343,Bogusław ROGALSKI,Rogalski,Bogusław,ROGALSKI,,
person/253043,Person,253043,Henk Jan ORMEL,Ormel,Henk Jan,ORMELHJ,,
person/420,Person,420,C. BOERTIEN,Boertien,C.,BOERTIEN,,
person/1529,Person,1529,Frank SCHWALBA-HOTH,Schwalba-Hoth,Frank,SCHWALBA-HOTH,,
person/94649,Person,94649,Catherine GRISET,Griset,Catherine,GRISET,,
person/28277,Person,28277,Stanisław JAŁOWIECKI,Jałowiecki,Stanisław,JALOWIECKI,,
person/97198,Person,97198,Mara BIZZOTTO,Bizzotto,Mara,BIZZOTTO,,
person/23796,Person,23796,Krzysztof FILIPEK,Filipek,Krzysztof,FILIPEK,,
person/124706,Person,124706,Pavel TELIČKA,Telička,Pavel,TELICKA,,
person/1425,Person,1425,Hanja MAIJ-WEGGEN,Maij-Weggen,Hanja,MAIJ-WEGGEN,,
person/4350,Person,4350,Pere ESTEVE,Esteve,Pere,ESTEVEP,,
person/197468,Person,197468,Özlem DEMIREL,Demirel,Özlem,DEMIREL,,
person/4412,Person,4412,Véronique MATHIEU HOUILLON,Mathieu Houillon,Véronique,MATHIEUHOUILLON,,
person/23813,Person,23813,Zoltán BAGÓ,Bagó,Zoltán,BAGO,,
person/815,Person,815,Jaak P.J. HENCKENS,Henckens,Jaak P.J.,HENCKENS,,
person/1456,Person,1456,Panayotis LAMBRIAS,Lambrias,Panayotis,LAMBRIAS,Λαμπρίας,Παναγιώτης
person/96861,Person,96861,Nadezhda NEYNSKY,Neynsky,Nadezhda,NEYNSKY,Нейнски,Надежда
person/28235,Person,28235,Cem ÖZDEMIR,Özdemir,Cem,OZDEMIR,,
person/256941,Person,256941,Alexander JUNGBLUTH,Jungbluth,Alexander,JUNGBLUTHA,,
person/1742,Person,1742,Peter Klaus DUETOFT,Duetoft,Peter Klaus,DUETOFT,,
person/233,Person,233,Eolo PARODI,Parodi,Eolo,PARODI,,
person/256927,Person,256927,Carola RACKETE,Rackete,Carola,RACKETEC,,
person/200,Person,200,Jean MAROGER,Maroger,Jean,MAROGER,,
person/124688,Person,124688,Christos STYLIANIDES,Stylianides,Christos,STYLIANIDES,Στυλιανίδης,Χρήστος
person/21,Person,21,Vinicio ZIINO,Ziino,Vinicio,ZIINO,,
person/4322,Person,4322,Cristina GARCÍA-ORCOYEN TORMO,García-Orcoyen Tormo,Cristina,GARCIAORCOYENTORMO,,
person/96682,Person,96682,Sari ESSAYAH,Essayah,Sari,ESSAYAH,,
person/137,Person,137,Cornelis J. VAN DER PLOEG,van der Ploeg,Cornelis J.,PLOEG,,
person/112760,Person,112760,Nikola VULJANIĆ,Vuljanić,Nikola,VULJANIC,,
person/256977,Person,256977,Andrea WECHSLER,Wechsler,Andrea,WECHSLERA,,
person/2190,Person,2190,Katerina DASKALAKI,Daskalaki,Katerina,DASKALAKI,Δασκαλάκη,Κατερίνα
person/256876,Person,256876,Anne-Sophie FRIGOUT,Frigout,Anne-Sophie,FRIGOUTA,,
person/256922,Person,256922,Marion MARÉCHAL,Maréchal,Marion,MARECHALM,,
person/316,Person,316,René KUEHN,Kuehn,René,KUEHNR,,
person/111589,Person,111589,Inês Cristina ZUBER,Zuber,Inês Cristina,ZUBER,,
person/219652,Person,219652,Matej TONIN,Tonin,Matej,TONINM,,
person/257094,Person,257094,Giovanni CROSETTO,Crosetto,Giovanni,CROSETTOG,,
person/197542,Person,197542,Janina OCHOJSKA,Ochojska,Janina,OCHOJSKA,,
person/124940,Person,124940,Patrick O'FLYNN,O'Flynn,Patrick,OFLYNN,,
person/197719,Person,197719,Cristina MAESTRE,Maestre,Cristina,MAESTREC,,
person/239256,Person,239256,Paola GHIDONI,Ghidoni,Paola,GHIDONI,,
person/4741,Person,4741,Gian Paolo GOBBO,Gobbo,Gian Paolo,GOBBO,,
person/2026,Person,2026,Francis DECOURRIÈRE,Decourrière,Francis,DECOURRIERE,,
person/124721,Person,124721,Benedek JÁVOR,Jávor,Benedek,JAVOR,,
person/299,Person,299,Geoffrey Stanley DE FREITAS,De Freitas,Geoffrey Stanley,FREITAS,,
person/767,Person,767,Victor J.J. MICHEL,Michel,Victor J.J.,MICHEL,,
person/1162,Person,1162,Henry CHABERT,Chabert,Henry,CHABERT,,
person/197417,Person,197417,Tomislav SOKOL,Sokol,Tomislav,SOKOL,,
person/776,Person,776,Luigi MACARIO,Macario,Luigi,MACARIO,,
person/90,Person,90,Robert SCHUMAN,Schuman,Robert,SCHUMAN,,
person/484,Person,484,Ove GULDBERG,Guldberg,Ove,GULDBERG,,
person/96783,Person,96783,Wojciech Michał OLEJNICZAK,Olejniczak,Wojciech Michał,OLEJNICZAK,,
person/4543,Person,4543,Robert GOODWILL,Goodwill,Robert,GOODWILL,,
person/195454,Person,195454,Ralph PACKET,Packet,Ralph,PACKET,Паке,Ралф
person/256985,Person,256985,Michalis HADJIPANTELA,Hadjipantela,Michalis,HADJIPANTELAM,Χατζηπαντέλα,Μιχάλης
person/4563,Person,4563,Luigi CESARO,Cesaro,Luigi,CESARO,,
person/1165,Person,1165,Alain MARLEIX,Marleix,Alain,MARLEIX,,
person/185628,Person,185628,John PROCTER,Procter,John,PROCTER,,
person/1954,Person,1954,Raimondo FASSA,Fassa,Raimondo,FASSA,,
person/1783,Person,1783,Jorge CAMPINOS,Campinos,Jorge,CAMPINOS,,
person/1891,Person,1891,Helga HALLER VON HALLERSTEIN,Haller von Hallerstein,Helga,HALLERVONHALLERSTEIN,,
person/1942,Person,1942,Wilfried A.E. MARTENS,MARTENS,Wilfried A.E.,MARTENSWIL,,
person/106202,Person,106202,Julia REID,Reid,Julia,REID J,,
person/1890,Person,1890,Georgios RAFTOPOULOS,Raftopoulos,Georgios,RAFTOPOULOS,Ραυτόπουλος,Γεώργιος
person/28424,Person,28424,Tunne KELAM,Kelam,Tunne,KELAM,,
person/197538,Person,197538,Beata MAZUREK,Mazurek,Beata,MAZUREK,,
person/197813,Person,197813,Jake PUGH,Pugh,Jake,PUGH,,
person/249284,Person,249284,Laurence SAILLIET,Sailliet,Laurence,SAILLIETL,,
person/71,Person,71,Franz Josef STRAUSS,Strauss,Franz Josef,STRAUSS,,
person/23766,Person,23766,Ryszard Roman KALISZ,Kalisz,Ryszard Roman,KALISZ,,
person/28211,Person,28211,Lydia SCHENARDI,Schenardi,Lydia,SCHENARDI,,
person/185341,Person,185341,Željana ZOVKO,Zovko,Željana,ZOVKO,,
person/37449,Person,37449,Cristian STĂNESCU,Stănescu,Cristian,STANESCU,,
person/197811,Person,197811,Shaffaq MOHAMMED,Mohammed,Shaffaq,MOHAMMED,,
person/868,Person,868,Edgar FAURE,Faure,Edgar,FAUREE,,
person/1829,Person,1829,Jean-Pierre ABELIN,Abelin,Jean-Pierre,ABELIN,,
person/1217,Person,1217,INGLEWOOD,Inglewood,,INGLEWOOD,,
person/24505,Person,24505,Emmanuel MAUREL,Maurel,Emmanuel,MAUREL,,
person/96993,Person,96993,Lorenzo FONTANA,Fontana,Lorenzo,FONTANA LORENZO,,
person/197393,Person,197393,David LEGA,Lega,David,LEGAD,,
person/1627,Person,1627,Willy H.G.J.M. KUIJPERS,Kuijpers,Willy H.G.J.M.,KUIJPERS,,
person/1080,Person,1080,Eugenio MELANDRI,Melandri,Eugenio,MELANDRI,,
person/124705,Person,124705,István UJHELYI,Ujhelyi,István,UJHELYI,,
person/257085,Person,257085,Krzysztof ŚMISZEK,Śmiszek,Krzysztof,SMISZEKK,,
person/124747,Person,124747,Pedro SILVA PEREIRA,Silva Pereira,Pedro,SILVAPEREIRA,,
person/58782,Person,58782,Konstantinos DROUTSAS,Droutsas,Konstantinos,DROUTSAS,Δρούτσας,Kωvσταντίνος
person/250538,Person,250538,Rafał ROMANOWSKI,Romanowski,Rafał,ROMANOWSKIR,,
person/257080,Person,257080,Piotr MÜLLER,Müller,Piotr,MULLERP,,
person/28164,Person,28164,Robert NAVARRO,Navarro,Robert,NAVARROR,,
person/197805,Person,197805,Silvia MODIG,Modig,Silvia,MODIG,,
person/2053,Person,2053,Johannes VOGGENHUBER,Voggenhuber,Johannes,VOGGENHUBER,,
person/97010,Person,97010,Athanasios PLEVRIS,Plevris,Athanasios,PLEVRIS,Πλεύρης,Αθανάσιος
person/96739,Person,96739,Reinhard BÜTIKOFER,Bütikofer,Reinhard,BUTIKOFER,,
person/1849,Person,1849,Sylvia-Yvonne KAUFMANN,Kaufmann,Sylvia-Yvonne,KAUFMANN,,
person/2289,Person,2289,Karl HABSBURG-LOTHRINGEN,Habsburg-Lothringen,Karl,HABSBURGLOTHRINGEN,,
person/1037,Person,1037,Reimer BÖGE,Böge,Reimer,BOGE,,
person/1252,Person,1252,(Hans) Johannes Wilhelm PETERS,Peters,(Hans) Johannes Wilhelm,PETERS,,
person/2328,Person,2328,Robert Jan GOEDBLOED,Goedbloed,Robert Jan,GOEDBLOED,,
person/4561,Person,4561,Bob VAN DEN BOS,van den Bos,Bob,BOSB,,
person/110987,Person,110987,Gino TREMATERRA,Trematerra,Gino,TREMATERRA,,
person/729,Person,729,John PURVIS,Purvis,John,PURVIS,,
person/1096,Person,1096,Tullio Eugenio REGGE,REGGE,Tullio Eugenio,REGGE,,
person/2195,Person,2195,Ombretta COLLI,Colli,Ombretta,COLLI,,
person/357,Person,357,John Alexander CORRIE,Corrie,John Alexander,CORRIE,,
person/23820,Person,23820,László SURJÁN,Surján,László,SURJAN,,
person/97021,Person,97021,Jean-Claude MARCOURT,Marcourt,Jean-Claude,MARCOURT,,
person/197501,Person,197501,Joachim Stanisław BRUDZIŃSKI,Brudziński,Joachim Stanisław,BRUDZINSKI,,
person/2308,Person,2308,Marjo MATIKAINEN-KALLSTRÖM,Matikainen-Kallström,Marjo,MATIKAINEN,,
person/256946,Person,256946,Christine SINGER,Singer,Christine,SINGERC,,
person/2123,Person,2123,Glenys KINNOCK,Kinnock,Glenys,KINNOCK,,
person/197627,Person,197627,Virginie JORON,Joron,Virginie,JORON,,
person/38421,Person,38421,Horia-Victor TOMA,Toma,Horia-Victor,TOMA,,
person/1447,Person,1447,Jean J.M. PENDERS,Penders,Jean J.M.,PENDERS,,
person/22859,Person,22859,Marie-Hélène DESCAMPS,Descamps,Marie-Hélène,DESCAMPS,,
person/1989,Person,1989,Celia VILLALOBOS TALERO,Villalobos Talero,Celia,VILLALOBOS TALERO,,
person/1770,Person,1770,Aldo BONACCINI,Bonaccini,Aldo,BONACCINI,,
person/2058,Person,2058,Riitta JOUPPILA,Jouppila,Riitta,JOUPPILA,,
person/97006,Person,97006,Giorgos PAPAKONSTANTINOU,Papakonstantinou,Giorgos,PAPAKONSTANTINOU,Παπακωνσταντίνου,Γιώργος
person/849,Person,849,Michael GALLAGHER,Gallagher,Michael,GALLAGHER,,
person/4537,Person,4537,Robert ATKINS,Atkins,Robert,ATKINS,,
person/39721,Person,39721,Theodor Dumitru STOLOJAN,Stolojan,Theodor Dumitru,STOLOJAN,,
person/256992,Person,256992,Hana JALLOUL MURO,Jalloul Muro,Hana,JALLOULMUROH,,
person/2004,Person,2004,Julio AÑOVEROS TRIAS DE BES,Añoveros Trias De Bes,Julio,ANOVEROS,,
person/197767,Person,197767,Eugen JURZYCA,Jurzyca,Eugen,JURZYCA,,
person/1975,Person,1975,Pedro MARSET CAMPOS,Marset Campos,Pedro,MARSET CAMPOS,,
person/197449,Person,197449,Michael BLOSS,Bloss,Michael,BLOSS,,
person/279,Person,279,René LACOMBE,Lacombe,René,LACOMBE,,
person/1124,Person,1124,Marie-Christine AULAS,Aulas,Marie-Christine,AULAS,,
person/780,Person,780,Spyridon MARKOZANIS,Markozanis,Spyridon,MARKOZANIS,Μαρκοζάνης,Σπυρίδων
person/1561,Person,1561,Hans POETSCHKI,Poetschki,Hans,POETSCHKI,,
person/1602,Person,1602,Claudio MARTELLI,Martelli,Claudio,MARTELLI,,
person/28158,Person,28158,Gitte SEEBERG,Seeberg,Gitte,SEEBERG,,
person/1758,Person,1758,Carlos BARRAL AGESTA,Barral Agesta,Carlos,BARRAL AGESTA,,
person/28420,Person,28420,Lapo PISTELLI,Pistelli,Lapo,PISTELLI,,
person/4397,Person,4397,Bruno TRENTIN,Trentin,Bruno,TRENTIN,,
person/4555,Person,4555,Daniel HANNAN,Hannan,Daniel,HANNAN,,
person/243912,Person,243912,Maria Veronica ROSSI,Rossi,Maria Veronica,ROSSIMARIAVERONICA,,
person/95017,Person,95017,Iosif MATULA,Matula,Iosif,MATULA,,
person/96905,Person,96905,Laurence J.A.J. STASSEN,Stassen,Laurence J.A.J.,STASSEN,,
person/197739,Person,197739,Judith BUNTING,Bunting,Judith,BUNTING,,
person/28350,Person,28350,Jana HYBÁŠKOVÁ,Hybášková,Jana,HYBASKOVA,,
person/68,Person,68,Léon TEISSEIRE,Teisseire,Léon,TEISSEIRE,,
person/22948,Person,22948,Marcelino OREJA ARBURÚA,Oreja Arburúa,Marcelino,OREJA ARBURUA,,
person/197785,Person,197785,Eugenia RODRÍGUEZ PALOP,Rodríguez Palop,Eugenia,RODRIGUEZPALOP,,
person/28368,Person,28368,Lilli GRUBER,Gruber,Lilli,GRUBERL,,
person/1560,Person,1560,Gustave A. PORDEA,Pordea,Gustave A.,PORDEA,,
person/111823,Person,111823,Nikos CHRYSOGELOS,Chrysogelos,Nikos,CHRYSOGELOS,Χρυσόγελος,Νικος
person/256857,Person,256857,Viktória FERENC,Ferenc,Viktória,FERENCV,,
person/26146,Person,26146,Florent MARCELLESI,Marcellesi,Florent,MARCELLESI,,
person/288,Person,288,Aloys Michael LENZ,Lenz,Aloys Michael,LENZA,,
person/1243,Person,1243,Marie JEPSEN,Jepsen,Marie,JEPSEN,,
person/1958,Person,1958,Antonio GRAZIANI,Graziani,Antonio,GRAZIANIA,,
person/740,Person,740,Flaminio PICCOLI,Piccoli,Flaminio,PICCOLI,,
person/96699,Person,96699,Jean-Paul BESSET,Besset,Jean-Paul,BESSET,,
person/197422,Person,197422,Christine SCHNEIDER,Schneider,Christine,SCHNEIDER,,
person/655,Person,655,Themistokles VISAS,Visas,Themistokles,VISAS,Βύζας,Φεμιστοκλής
person/96915,Person,96915,Sergio Gaetano COFFERATI,Cofferati,Sergio Gaetano,COFFERATI,,
person/28394,Person,28394,Dariusz ROSATI,Rosati,Dariusz,ROSATI Dariusz,,
person/106,Person,106,C.E.P.M. RAEDTS,Raedts,C.E.P.M.,RAEDTS,,
person/949,Person,949,Maria Luisa CASSANMAGNAGO CERRETTI,Cassanmagnago Cerretti,Maria Luisa,CASSANMAGNAGO CERRETTI,,
person/96662,Person,96662,Franziska Katharina BRANTNER,Brantner,Franziska Katharina,BRANTNER,,
person/93776,Person,93776,Maddalena CALIA,Calia,Maddalena,CALIA,,
person/567,Person,567,Ilse ELSNER,Elsner,Ilse,ELSNER,,
person/2212,Person,2212,Philippe DE VILLIERS,de Villiers,Philippe,VILLIERS,,
person/197521,Person,197521,Manuel BOMPARD,Bompard,Manuel,BOMPARD,,
person/124878,Person,124878,Jørn DOHRMANN,Dohrmann,Jørn,DOHRMANN,,
person/190774,Person,190774,Geoffroy DIDIER,Didier,Geoffroy,DIDIERG,,
person/124848,Person,124848,Maria HEUBUCH,Heubuch,Maria,HEUBUCH,,
person/28376,Person,28376,Leopold Józef RUTOWICZ,Rutowicz,Leopold Józef,RUTOWICZ,,
person/406,Person,406,Ronald William BROWN,Brown,Ronald William,BROWN,,
person/197769,Person,197769,Michal WIEZIK,Wiezik,Michal,WIEZIK,,
person/2211,Person,2211,Karl SCHWEITZER,Schweitzer,Karl,SCHWEITZER,,
person/101954,Person,101954,Jan KOZŁOWSKI,Kozłowski,Jan,KOZLOWSKI,,
person/124730,Person,124730,Fernando RUAS,Ruas,Fernando,RUAS,,
person/197610,Person,197610,Alessandra BASSO,Basso,Alessandra,BASSO,,
person/96855,Person,96855,Csanád SZEGEDI,Szegedi,Csanád,SZEGEDI,,
person/124723,Person,124723,Péter NIEDERMÜLLER,Niedermüller,Péter,NIEDERMULLER,,
person/26740,Person,26740,Inese ŠLESERE,Šlesere,Inese,SLESERE,,
person/257727,Person,257727,Pierfrancesco MARAN,Maran,Pierfrancesco,MARANP,,
person/2021,Person,2021,Christian E.A. CABROL,Cabrol,Christian E.A.,CABROL,,
person/28398,Person,28398,Carlos ITURGAIZ,Iturgaiz,Carlos,ITURGAIZ,,
person/571,Person,571,Pierre COMTE-OFFENBACH,Comte-Offenbach,Pierre,COMTE-OFFENBACH,,
person/933,Person,933,Martin BANGEMANN,Bangemann,Martin,BANGEMANN,,
person/472,Person,472,James Martin GIBBONS,Gibbons,James Martin,GIBBONS,,
person/23732,Person,23732,Andreas ANGELIDES,Angelides,Andreas,ANGELIDES,Αγγελίδης,Αντρέας
person/1324,Person,1324,Enrique SAPENA GRANELL,Sapena Granell,Enrique,SAPENA GRANELL,,
person/28301,Person,28301,Tadeusz ZWIEFKA,Zwiefka,Tadeusz,ZWIEFKA,,
person/125001,Person,125001,Harald VILIMSKY,Vilimsky,Harald,VILIMSKY,,
person/124693,Person,124693,Pascal DURAND,Durand,Pascal,DURAND PASCAL,,
person/493,Person,493,Uberto BONINO,Bonino,Uberto,BONINOU,,
person/760,Person,760,Angelo NARDUCCI,Narducci,Angelo,NARDUCCI,,
person/1130,Person,1130,Biagio DE GIOVANNI,De Giovanni,Biagio,DEGIOVANNI,,
person/257115,Person,257115,Gheorghe PIPEREA,Piperea,Gheorghe,PIPEREAG,,
person/491,Person,491,Alessandro BERMANI,Bermani,Alessandro,BERMANI,,
person/197801,Person,197801,Franco ROBERTI,Roberti,Franco,ROBERTI,,
person/256994,Person,256994,Idoia MENDIA,Mendia,Idoia,MENDIACUEVAI,,
person/417,Person,417,P.A. BLAISSE,Blaisse,P.A.,BLAISSE,,
person/197553,Person,197553,Beata SZYDŁO,Szydło,Beata,SZYDLO,,
person/394,Person,394,Marie-Thérèse GOUTMANN,Goutmann,Marie-Thérèse,GOUTMANN,,
person/2214,Person,2214,Thierry B. JEAN-PIERRE,Jean-Pierre,Thierry B.,JEANPIERRE,,
person/28179,Person,28179,Roselyne BACHELOT-NARQUIN,Bachelot-Narquin,Roselyne,BACHELOTNARQUIN,,
person/363,Person,363,Giovanni GIRAUDO,Giraudo,Giovanni,GIRAUDO,,
person/23851,Person,23851,Juris DOBELIS,Dobelis,Juris,DOBELIS,,
person/119440,Person,119440,Oleg VALJALO,Valjalo,Oleg,VALJALO,,
person/124755,Person,124755,Jean-Luc SCHAFFHAUSER,Schaffhauser,Jean-Luc,SCHAFFHAUSER,,
person/190574,Person,190574,Tomasz FROELICH,Froelich,Tomasz,FROELICHT,,
person/197596,Person,197596,Teuvo HAKKARAINEN,Hakkarainen,Teuvo,HAKKARAINEN,,
person/334,Person,334,Gwyneth DUNWOODY,Dunwoody,Gwyneth,DUNWOODY,,
person/1694,Person,1694,Konstantinos FILINIS,Filinis,Konstantinos,FILINIS,Φιλίνης,Κωνσταντίνος
person/877,Person,877,Doeke EISMA,Eisma,Doeke,EISMA,,
person/631,Person,631,Emile P. DE WINTER,De Winter,Emile P.,DEWINTERE,,
person/1476,Person,1476,Charles WENDELING,Wendeling,Charles,WENDELING,,
person/72754,Person,72754,Innocenzo LEONTINI,Leontini,Innocenzo,LEONTINI,,
person/1155,Person,1155,Juan María BANDRÉS MOLET,BANDRÉS MOLET,Juan María,BANDRES MOLET,,
person/1551,Person,1551,Andrew PEARCE,Pearce,Andrew,PEARCE,,
person/2278,Person,2278,Paul RÜBIG,Rübig,Paul,RUBIG,,
person/1011,Person,1011,Vincenzo MATTINA,Mattina,Vincenzo,MATTINA,,
person/96660,Person,96660,Niki TZAVELA,Tzavela,Niki,TZAVELA,Τζαβέλα,Νίκη
person/257258,Person,257258,Ivaylo VALCHEV,Valchev,Ivaylo,VALCHEVI,Вълчев,Ивайло
person/28196,Person,28196,Irena BELOHORSKÁ,Belohorská,Irena,BELOHORSKA,,
person/197802,Person,197802,Ville NIINISTÖ,Niinistö,Ville,NIINISTO,,
person/1014,Person,1014,Mauro CHIABRANDO,Chiabrando,Mauro,CHIABRANDO,,
person/23202,Person,23202,Peder WACHTMEISTER,Wachtmeister,Peder,WACHTMEISTER,,
person/97308,Person,97308,Vilja SAVISAAR-TOOMAST,Savisaar-Toomast,Vilja,SAVISAAR-TOOMAST,,
person/2264,Person,2264,Anneli HULTHÉN,Hulthén,Anneli,HULTHEN,,
person/1298,Person,1298,Karel C.C. DILLEN,Dillen,Karel C.C.,DILLEN,,
person/22097,Person,22097,Véronique DE KEYSER,De Keyser,Véronique,DEKEYSER,,
person/1034,Person,1034,Claude AUTANT-LARA,Autant-Lara,Claude,AUTANT-LARA,,
person/23871,Person,23871,Ján FIGEĽ,Figeľ,Ján,FIGEL,,
person/2137,Person,2137,Christiane TAUBIRA-DELANNON,Taubira-Delannon,Christiane,TAUBIRA,,
person/513,Person,513,Francesco ALBERTINI,Albertini,Francesco,ALBERTINI,,
person/4286,Person,4286,Karsten KNOLLE,Knolle,Karsten,KNOLLE,,
person/257005,Person,257005,Ľuboš BLAHA,Blaha,Ľuboš,BLAHAL,,
person/2194,Person,2194,Umberto SCAPAGNINI,SCAPAGNINI,Umberto,SCAPAGNINI,,
person/4549,Person,4549,Jonathan EVANS,Evans,Jonathan,EVANSJON,,
person/197604,Person,197604,Lucy NETHSINGHA,Nethsingha,Lucy,NETHSINGHA,,
person/882,Person,882,Maurice CH.H. DOUBLET,Doublet,Maurice CH.H.,DOUBLET,,
person/113597,Person,113597,Minodora CLIVETI,Cliveti,Minodora,CLIVETI,,
person/1974,Person,1974,Angela del Carmen SIERRA GONZÁLEZ,Sierra González,Angela del Carmen,SIERRAGONZALEZ,,
person/197701,Person,197701,Konstantinos ARVANITIS,Arvanitis,Konstantinos,ARVANITIS,Αρβανίτης,Κωνσταντίνος
person/1951,Person,1951,Antonio Michele TRIZZA,Trizza,Antonio Michele,TRIZZA,,
person/1617,Person,1617,Jacqueline HOFFMANN,Hoffmann,Jacqueline,HOFFMANNJ,,
person/257297,Person,257297,Barry COWEN,Cowen,Barry,COWENB,,
person/507,Person,507,Ludovico BENVENUTI,Benvenuti,Ludovico,BENVENUTI,,
person/1712,Person,1712,Roger PARTRAT,Partrat,Roger,PARTRAT,,
person/96770,Person,96770,Joanna Katarzyna SKRZYDLEWSKA,Skrzydlewska,Joanna Katarzyna,SKRZYDLEWSKA,,
person/23762,Person,23762,Andrzej Karol GAWŁOWSKI,Gawłowski,Andrzej Karol,GAWLOWSKI,,
person/40603,Person,40603,Salvador Domingo SANZ PALACIO,Sanz Palacio,Salvador Domingo,SANZPALACIO,,
person/847,Person,847,Ilias GLYKOFRIDIS,Glykofridis,Ilias,GLYKOFRIDIS,Γλυκοφρύδης,΄Ηλίας
person/727,Person,727,Albert PÜRSTEN,PÜRSTEN,Albert,PUERTSEN,,
person/1785,Person,1785,Jean-François MANCEL,Mancel,Jean-François,MANCEL,,
person/593,Person,593,Karl BERGMANN,Bergmann,Karl,BERGMANN,,
person/2014,Person,2014,Tony A. CUNNINGHAM,Cunningham,Tony A.,CUNNINGHAMT,,
person/28513,Person,28513,Godfrey BLOOM,Bloom,Godfrey,BLOOM,,
person/1850,Person,1850,Norbert Helmut KERTSCHER,Kertscher,Norbert Helmut,KERTSCHER,,
person/975,Person,975,Henri SABY,SABY,Henri,SABY,,
person/1433,Person,1433,Nel B.M. VAN DIJK,van Dijk,Nel B.M.,DIJKN,,
person/28181,Person,28181,Miloš KOTEREC,Koterec,Miloš,KOTEREC,,
person/256823,Person,256823,Nikolas FARANTOURIS,Farantouris,Nikolas,FARANTOURISN,Φαραντούρης,Νικόλας
person/109337,Person,109337,Philippe DE BACKER,De Backer,Philippe,DEBACKER,,
person/2111,Person,2111,Karin FALKMER,Falkmer,Karin,FALKMER,,
person/23286,Person,23286,Graham BOOTH,BOOTH,Graham,BOOTH,,
